,id,Geography,stateAbbr,stateFullName,lat,lng
2947,5337,"East Alton, Illinois",IL, Illinois,38.8803256,-90.1112184
2948,5340,"East Carondelet, Illinois",IL, Illinois,38.5419967,-90.23289090000002
2949,5341,"East Dubuque, Illinois",IL, Illinois,42.4922253,-90.6429054
2950,5343,"East Galesburg, Illinois",IL, Illinois,40.9478158,-90.3101264
2951,5346,"East Moline, Illinois",IL, Illinois,41.5008673,-90.4442979
2952,5347,"Easton, Illinois",IL, Illinois,40.2325434,-89.8426123
2953,5348,"East Peoria, Illinois",IL, Illinois,40.666149,-89.5800978
2954,5349,"Eddyville, Illinois",IL, Illinois,37.4989389,-88.5878275
2955,5350,"Edgewood, Illinois",IL, Illinois,38.9206006,-88.6614402
2956,5351,"Edinburg, Illinois",IL, Illinois,39.65726970000001,-89.3895338
2957,5352,"Edwardsville, Illinois",IL, Illinois,38.8114364,-89.95315699999998
2958,5353,"Effingham, Illinois",IL, Illinois,39.1200418,-88.5433829
2959,5354,"Elburn, Illinois",IL, Illinois,41.8922499,-88.4723014
2960,5356,"Eldorado, Illinois",IL, Illinois,37.8136583,-88.4381029
2961,5357,"Eldred, Illinois",IL, Illinois,39.2875475,-90.5523438
2962,5358,"Elgin, Illinois",IL, Illinois,42.0372487,-88.2811895
2963,5359,"Elizabeth, Illinois",IL, Illinois,42.3177911,-90.221517
2964,5360,"Elizabeth, Illinois",IL, Illinois,42.3177911,-90.221517
2965,5361,"Elk Grove Village, Illinois",IL, Illinois,42.0039178,-87.97034609999999
2966,5362,"Elkhart, Illinois",IL, Illinois,40.0206041,-89.4828792
2967,5363,"Elkville, Illinois",IL, Illinois,37.9100505,-89.2359165
2968,5364,"Elliott, Illinois",IL, Illinois,40.4647562,-88.2722728
2969,5365,"Ellis Grove, Illinois",IL, Illinois,38.0089404,-89.9059408
2970,5366,"Ellisville, Illinois",IL, Illinois,40.6267064,-90.3051249
2971,5367,"Ellsworth, Illinois",IL, Illinois,40.4503125,-88.71673359999998
2972,5368,"Elmhurst, Illinois",IL, Illinois,41.8994745,-87.9403418
2973,5369,"Elmwood, Illinois",IL, Illinois,40.7778151,-89.9665017
2974,5370,"Elmwood Park, Illinois",IL, Illinois,41.92114229999999,-87.80922659999997
2975,5371,"El Paso, Illinois",IL, Illinois,40.7392018,-89.0164626
2976,5372,"Elsah, Illinois",IL, Illinois,38.9561594,-90.3598364
2977,5373,"Elvaston, Illinois",IL, Illinois,40.39504470000001,-91.24959090000002
2978,5374,"Elwood, Illinois",IL, Illinois,41.4039201,-88.11172420000003
2979,5375,"Emden, Illinois",IL, Illinois,40.2986538,-89.4851011
2980,5376,"Emington, Illinois",IL, Illinois,40.9697547,-88.35810959999998
2981,5377,"Energy, Illinois",IL, Illinois,37.7739389,-89.02646340000003
2982,5378,"Enfield, Illinois",IL, Illinois,38.0994913,-88.33754470000002
2983,5379,"Equality, Illinois",IL, Illinois,37.733936,-88.343376
2984,5380,"Erie, Illinois",IL, Illinois,41.6564203,-90.0792859
2985,5381,"Essex, Illinois",IL, Illinois,41.1772542,-88.18561170000002
2986,5382,"Eureka, Illinois",IL, Illinois,40.7214251,-89.2728627
2987,5383,"Evanston, Illinois",IL, Illinois,42.0411414,-87.69005870000002
2988,5384,"Evansville, Illinois",IL, Illinois,38.0903289,-89.93844059999998
2989,5385,"Evergreen Park, Illinois",IL, Illinois,41.720589,-87.7017175
2990,5386,"Ewing, Illinois",IL, Illinois,38.0886603,-88.852287
2991,5388,"Fairbury, Illinois",IL, Illinois,40.7472566,-88.51477890000002
2992,5389,"Fairfield, Illinois",IL, Illinois,38.378937,-88.35976840000002
2993,5392,"Fairmount, Illinois",IL, Illinois,40.0455911,-87.8305838
2994,5393,"Fairview, Illinois",IL, Illinois,40.6333724,-90.1637318
2995,5394,"Fairview Heights, Illinois",IL, Illinois,38.5889386,-89.990382
2996,5395,"Farina, Illinois",IL, Illinois,38.8342128,-88.7722761
2997,5396,"Farmer, Illinois",IL, Illinois,40.2433676,-88.6425668
2998,5397,"Farmersville, Illinois",IL, Illinois,39.4433854,-89.65176190000003
2999,5398,"Farmington, Illinois",IL, Illinois,40.6980933,-90.0059483
3000,5400,"Ferris, Illinois",IL, Illinois,40.4689327,-91.1704225
3001,5401,"Fidelity, Illinois",IL, Illinois,39.1528243,-90.1645547
3002,5402,"Fieldon, Illinois",IL, Illinois,39.1086589,-90.4984514
3003,5403,"Fillmore, Illinois",IL, Illinois,39.115323,-89.27896779999998
3004,5404,"Findlay, Illinois",IL, Illinois,39.5225372,-88.7536817
3005,5405,"Fisher, Illinois",IL, Illinois,40.3147555,-88.3500541
3006,5406,"Fithian, Illinois",IL, Illinois,40.1139242,-87.8730857
3007,5407,"Flanagan, Illinois",IL, Illinois,40.8780891,-88.8611818
3008,5408,"Flat Rock, Illinois",IL, Illinois,38.901711,-87.6716922
3009,5409,"Flora, Illinois",IL, Illinois,38.6689364,-88.4856042
3010,5412,"Flossmoor, Illinois",IL, Illinois,41.5428123,-87.6847684
3011,5413,"Foosland, Illinois",IL, Illinois,40.3614224,-88.4281125
3012,5415,"Forest, Illinois",IL, Illinois,40.7519792,-88.4111647
3013,5417,"Forest Park, Illinois",IL, Illinois,41.8794758,-87.81367
3014,5419,"Forrest, Illinois",IL, Illinois,40.7519792,-88.4111647
3015,5420,"Forreston, Illinois",IL, Illinois,42.1261367,-89.57928009999998
3016,5421,"Forsyth, Illinois",IL, Illinois,39.9325368,-88.9511912
3017,5422,"Fox Lake, Illinois",IL, Illinois,42.3966874,-88.1836965
3018,5424,"Fox River Grove, Illinois",IL, Illinois,42.2008575,-88.21452590000001
3019,5425,"Frankfort, Illinois",IL, Illinois,41.4958665,-87.8486613
3020,5426,"Franklin, Illinois",IL, Illinois,39.6203259,-90.04400009999998
3021,5427,"Franklin Grove, Illinois",IL, Illinois,41.8416982,-89.3003765
3022,5428,"Franklin Park, Illinois",IL, Illinois,41.9353084,-87.86561800000001
3023,5429,"Freeburg, Illinois",IL, Illinois,38.4275499,-89.913714
3024,5430,"Freeman Spur, Illinois",IL, Illinois,37.861161,-88.9972949
3025,5431,"Freeport, Illinois",IL, Illinois,42.2966861,-89.6212271
3026,5432,"Fulton, Illinois",IL, Illinois,41.8672508,-90.1595705
3027,5433,"Fults, Illinois",IL, Illinois,38.1661647,-90.2159496
3028,5435,"Galatia, Illinois",IL, Illinois,37.8406038,-88.60922149999998
3029,5436,"Galena, Illinois",IL, Illinois,42.4166744,-90.4290168
3030,5437,"Galesburg, Illinois",IL, Illinois,40.9478158,-90.3712395
3031,5438,"Galva, Illinois",IL, Illinois,41.167537,-90.0426136
3032,5440,"Gardner, Illinois",IL, Illinois,41.1855879,-88.3097828
3033,5442,"Gays, Illinois",IL, Illinois,39.4580898,-88.4939406
3034,5443,"Geneseo, Illinois",IL, Illinois,41.4480902,-90.1542849
3035,5444,"Geneva, Illinois",IL, Illinois,41.8875281,-88.3053525
3036,5445,"Genoa, Illinois",IL, Illinois,42.097248,-88.6928688
3037,5446,"German Valley, Illinois",IL, Illinois,42.2155786,-89.4734459
3038,5447,"Gibson, Illinois",IL, Illinois,40.46531179999999,-88.37588749999999
3039,5448,"Gifford, Illinois",IL, Illinois,40.305868,-88.0211489
3040,5449,"Gilberts, Illinois",IL, Illinois,42.1033585,-88.3728605
3041,5450,"Gillespie, Illinois",IL, Illinois,39.12976920000001,-89.8195407
3042,5451,"Gilman, Illinois",IL, Illinois,40.7667015,-87.992262
3043,5453,"Girard, Illinois",IL, Illinois,39.4464409,-89.78093009999998
3044,5454,"Gladstone, Illinois",IL, Illinois,40.864483,-90.9612528
3045,5455,"Glasford, Illinois",IL, Illinois,40.5725386,-89.81344200000002
3046,5457,"Glen Carbon, Illinois",IL, Illinois,38.7483814,-89.98315799999997
3047,5458,"Glencoe, Illinois",IL, Illinois,42.1350268,-87.75811879999998
3048,5459,"Glendale Heights, Illinois",IL, Illinois,41.9103068,-88.0717353
3049,5460,"Glen Ellyn, Illinois",IL, Illinois,41.87752929999999,-88.0670118
3050,5461,"Glenview, Illinois",IL, Illinois,42.0697509,-87.7878408
3051,5462,"Glenwood, Illinois",IL, Illinois,41.5425349,-87.6022658
3052,5463,"Godfrey, Illinois",IL, Illinois,38.95560310000001,-90.1867765
3053,5465,"Golconda, Illinois",IL, Illinois,37.3672744,-88.4864316
3054,5466,"Golden, Illinois",IL, Illinois,40.1092135,-91.0176357
3055,5467,"Golden Gate, Illinois",IL, Illinois,38.3594924,-88.20420779999998
3056,5468,"Golf, Illinois",IL, Illinois,42.058918,-87.79256290000002
3057,5469,"Goodfield, Illinois",IL, Illinois,40.6297593,-89.2748084
3058,5470,"Good Hope, Illinois",IL, Illinois,40.5578178,-90.6734649
3059,5472,"Goreville, Illinois",IL, Illinois,37.5544953,-88.97229320000002
3060,5473,"Gorham, Illinois",IL, Illinois,37.718384,-89.4859292
3061,5474,"Grafton, Illinois",IL, Illinois,38.9700484,-90.4315046
3062,5476,"Grand Ridge, Illinois",IL, Illinois,41.2369791,-88.8314652
3063,5477,"Grand Tower, Illinois",IL, Illinois,37.6264389,-89.4978743
3064,5480,"Granite, Illinois",IL, Illinois,38.7014389,-90.14871989999999
3065,5482,"Grant Park, Illinois",IL, Illinois,41.2411449,-87.64614909999997
3066,5483,"Granville, Illinois",IL, Illinois,41.2611471,-89.2275863
3067,5484,"Grayslake, Illinois",IL, Illinois,42.3444664,-88.04174599999997
3068,5485,"Grayville, Illinois",IL, Illinois,38.257547,-87.9936436
3069,5486,"Greenfield, Illinois",IL, Illinois,39.3436577,-90.2126145
3070,5488,"Greenup, Illinois",IL, Illinois,39.2478159,-88.1633719
3071,5489,"Green Valley, Illinois",IL, Illinois,40.4075408,-89.6428829
3072,5490,"Greenview, Illinois",IL, Illinois,40.0831024,-89.7381633
3073,5491,"Greenville, Illinois",IL, Illinois,38.8922687,-89.41313559999998
3074,5493,"Gridley, Illinois",IL, Illinois,40.743368200000006,-88.88145779999998
3075,5494,"Griggsville, Illinois",IL, Illinois,39.7089362,-90.7245722
3076,5496,"Gurnee, Illinois",IL, Illinois,42.3702996,-87.9020186
3077,5498,"Hamburg, Illinois",IL, Illinois,39.230048,-90.7176242
3078,5499,"Hamel, Illinois",IL, Illinois,38.88893570000001,-89.845375
3079,5500,"Hamilton, Illinois",IL, Illinois,40.3964333,-91.3390389
3080,5501,"Hammond, Illinois",IL, Illinois,39.7969783,-88.5917296
3081,5502,"Hampshire, Illinois",IL, Illinois,42.0978028,-88.53036429999999
3082,5503,"Hampton, Illinois",IL, Illinois,41.5558667,-90.4092971
3083,5505,"Hanna, Illinois",IL, Illinois,40.6917043,-89.7951061
3084,5506,"Hanover, Illinois",IL, Illinois,42.2564051,-90.2795734
3085,5508,"Hardin, Illinois",IL, Illinois,39.1567149,-90.6178995
3086,5509,"Harmon, Illinois",IL, Illinois,41.722811,-89.5539905
3087,5510,"Harrisburg, Illinois",IL, Illinois,37.738381200000006,-88.540607
3088,5512,"Hartford, Illinois",IL, Illinois,38.8333815,-90.09594
3089,5513,"Hartsburg, Illinois",IL, Illinois,40.25087620000001,-89.440933
3090,5514,"Harvard, Illinois",IL, Illinois,42.422241,-88.61371009999998
3091,5515,"Harvel, Illinois",IL, Illinois,39.3561613,-89.53231509999998
3092,5516,"Harvey, Illinois",IL, Illinois,41.6100344,-87.6467132
3093,5517,"Harwood Heights, Illinois",IL, Illinois,41.9672532,-87.80756120000002
3094,5518,"Havana, Illinois",IL, Illinois,40.30004279999999,-90.0609506
3095,5520,"Hazel Crest, Illinois",IL, Illinois,41.571701,-87.6944915
3096,5521,"Hebron, Illinois",IL, Illinois,42.4716853,-88.43231800000002
3097,5522,"Hecker, Illinois",IL, Illinois,38.3050504,-89.99427309999999
3098,5523,"Henderson, Illinois",IL, Illinois,41.0250376,-90.356239
3099,5524,"Hennepin, Illinois",IL, Illinois,41.2542033,-89.34231120000003
3100,5525,"Henning, Illinois",IL, Illinois,40.3050364,-87.7008567
3101,5526,"Henry, Illinois",IL, Illinois,41.1114249,-89.35647759999998
3102,5527,"Herrick, Illinois",IL, Illinois,39.22031970000001,-88.9845172
3103,5528,"Herrin, Illinois",IL, Illinois,37.8031056,-89.0275744
3104,5529,"Herscher, Illinois",IL, Illinois,41.0491989,-88.0978262
3105,5530,"Hettick, Illinois",IL, Illinois,39.3550469,-90.037052
3106,5531,"Heyworth, Illinois",IL, Illinois,40.3133698,-88.9736901
3107,5532,"Hickory Hills, Illinois",IL, Illinois,41.7255879,-87.825055
3108,5533,"Hidalgo, Illinois",IL, Illinois,39.1558732,-88.14698259999999
3109,5534,"Highland, Illinois",IL, Illinois,38.7394918,-89.6712008
3110,5535,"Highland Park, Illinois",IL, Illinois,42.1816919,-87.8003438
3111,5536,"Highwood, Illinois",IL, Illinois,42.1997468,-87.80923349999998
3112,5538,"Hillsboro, Illinois",IL, Illinois,39.1611586,-89.49369890000001
3113,5539,"Hillsdale, Illinois",IL, Illinois,41.6136437,-90.1728998
3114,5540,"Hillside, Illinois",IL, Illinois,41.8778084,-87.9028398
3115,5541,"Hillview, Illinois",IL, Illinois,39.4506034,-90.5412356
3116,5542,"Hinckley, Illinois",IL, Illinois,41.7689183,-88.640913
3117,5543,"Hindsboro, Illinois",IL, Illinois,39.6850336,-88.1336515
3118,5544,"Hinsdale, Illinois",IL, Illinois,41.80086420000001,-87.9370052
3119,5546,"Hoffman, Illinois",IL, Illinois,38.541438,-89.2636875
3120,5547,"Hoffman Estates, Illinois",IL, Illinois,42.0428052,-88.07979499999998
3121,5551,"Homer, Illinois",IL, Illinois,40.0347569,-87.9580892
3122,5553,"Homewood, Illinois",IL, Illinois,41.5572567,-87.66560150000002
3123,5554,"Hoopeston, Illinois",IL, Illinois,40.46725870000001,-87.6683573
3124,5555,"Hooppole, Illinois",IL, Illinois,41.5222555,-89.90983059999998
3125,5556,"Hopedale, Illinois",IL, Illinois,40.4208735,-89.4145404
3126,5558,"Hopkins Park, Illinois",IL, Illinois,41.0633666,-87.6250348
3127,5559,"Hoyleton, Illinois",IL, Illinois,38.4417163,-89.27424520000002
3128,5560,"Hudson, Illinois",IL, Illinois,40.6058688,-88.9872965
3129,5561,"Huey, Illinois",IL, Illinois,38.604493100000006,-89.29118740000001
3130,5562,"Hull, Illinois",IL, Illinois,39.7069907,-91.2068089
3131,5563,"Humboldt, Illinois",IL, Illinois,39.6042,-88.31893620000002
3132,5564,"Hume, Illinois",IL, Illinois,39.79670150000001,-87.86864140000002
3133,5565,"Huntley, Illinois",IL, Illinois,42.16807960000001,-88.42814150000002
3134,5566,"Hurst, Illinois",IL, Illinois,37.8331059,-89.1428573
3135,5567,"Hutsonville, Illinois",IL, Illinois,39.1094852,-87.6564145
3136,5568,"Illiopolis, Illinois",IL, Illinois,39.8536535,-89.2420291
3137,5569,"Ina, Illinois",IL, Illinois,38.1511606,-88.9039554
3138,5572,"Indianola, Illinois",IL, Illinois,39.927258,-87.740025
3139,5573,"Industry, Illinois",IL, Illinois,40.3278211,-90.607073
3140,5576,"Iola, Illinois",IL, Illinois,38.8344904,-88.62810640000002
3141,5577,"Ipava, Illinois",IL, Illinois,40.3514319,-90.3245681
3142,5578,"Iroquois, Illinois",IL, Illinois,40.8275356,-87.5819743
3143,5579,"Irving, Illinois",IL, Illinois,39.2058801,-89.4045304
3144,5580,"Irvington, Illinois",IL, Illinois,38.4392162,-89.1628512
3145,5582,"Island Lake, Illinois",IL, Illinois,42.2761341,-88.1920272
3146,5583,"Itasca, Illinois",IL, Illinois,41.9750288,-88.00729090000002
3147,5584,"Iuka, Illinois",IL, Illinois,38.6161588,-88.790334
3148,5585,"Ivesdale, Illinois",IL, Illinois,39.9433658,-88.4553363
3149,5586,"Jacksonville, Illinois",IL, Illinois,39.733936,-90.2290098
3150,5590,"Jerseyville, Illinois",IL, Illinois,39.1200471,-90.3284479
3151,5591,"Jewett, Illinois",IL, Illinois,39.2078171,-88.2458744
3152,5593,"Johnsonville, Illinois",IL, Illinois,38.5222701,-88.53699509999998
3153,5594,"Johnston, Illinois",IL, Illinois,37.8206052,-88.9275695
3154,5595,"Joliet, Illinois",IL, Illinois,41.525031,-88.0817252
3155,5596,"Jonesboro, Illinois",IL, Illinois,37.4517163,-89.2681402
3156,5597,"Joppa, Illinois",IL, Illinois,37.20644229999999,-88.8447822
3157,5598,"Joy, Illinois",IL, Illinois,41.1967002,-90.8804201
3158,5599,"Junction, Illinois",IL, Illinois,37.72338,-88.2367046
3159,5601,"Justice, Illinois",IL, Illinois,41.74447650000001,-87.8378337
3160,5602,"Kampsville, Illinois",IL, Illinois,39.2978255,-90.6090117
3161,5603,"Kane, Illinois",IL, Illinois,39.190047,-90.353727
3162,5604,"Kaneville, Illinois",IL, Illinois,41.83530620000001,-88.5220233
3163,5606,"Kankakee, Illinois",IL, Illinois,41.1200325,-87.8611531
3164,5607,"Kansas, Illinois",IL, Illinois,39.55281289999999,-87.93947790000001
3165,5609,"Karnak, Illinois",IL, Illinois,37.2936633,-88.9753462
3166,5611,"Keenes, Illinois",IL, Illinois,38.3381039,-88.6431108
3167,5612,"Keensburg, Illinois",IL, Illinois,38.3506026,-87.8686416
3168,5613,"Keithsburg, Illinois",IL, Illinois,41.09947920000001,-90.942643
3169,5614,"Kell, Illinois",IL, Illinois,38.4911598,-88.9064505
3170,5615,"Kempton, Illinois",IL, Illinois,40.9355888,-88.237273
3171,5616,"Kenilworth, Illinois",IL, Illinois,42.085862,-87.7175607
3172,5617,"Kenney, Illinois",IL, Illinois,40.0967053,-89.0859189
3173,5618,"Kewanee, Illinois",IL, Illinois,41.2455927,-89.9248303
3174,5619,"Keyesport, Illinois",IL, Illinois,38.7419922,-89.2736838
3175,5620,"Kilbourne, Illinois",IL, Illinois,40.15198970000001,-90.0101153
3176,5622,"Kincaid, Illinois",IL, Illinois,39.58866010000001,-89.4145363
3177,5623,"Kinderhook, Illinois",IL, Illinois,39.7022686,-91.1531957
3178,5624,"Kingston, Illinois",IL, Illinois,42.0997482,-88.7589818
3179,5625,"Kingston Mines, Illinois",IL, Illinois,40.5580943,-89.770663
3180,5626,"Kinmundy, Illinois",IL, Illinois,38.7733806,-88.8467224
3181,5627,"Kinsman, Illinois",IL, Illinois,41.1897554,-88.569512
3182,5628,"Kirkland, Illinois",IL, Illinois,42.0925258,-88.8512063
3183,5629,"Kirkwood, Illinois",IL, Illinois,40.8658717,-90.7484703
3184,5631,"Knoxville, Illinois",IL, Illinois,40.9083715,-90.2848476
3185,5632,"Lacon, Illinois",IL, Illinois,41.0247583,-89.4112007
3186,5633,"Ladd, Illinois",IL, Illinois,41.3825348,-89.2189748
3187,5634,"La Fayette, Illinois",IL, Illinois,41.1096063,-89.9735218
3188,5635,"La Grange, Illinois",IL, Illinois,41.8050314,-87.8692254
3189,5636,"La Grange Park, Illinois",IL, Illinois,41.8347535,-87.861726
3190,5637,"La Harpe, Illinois",IL, Illinois,40.5833749,-90.9693057
3191,5638,"Lake Barrington, Illinois",IL, Illinois,42.2125241,-88.1525798
3192,5639,"Lake Bluff, Illinois",IL, Illinois,42.2789117,-87.8342362
3193,5640,"Lake Forest, Illinois",IL, Illinois,42.2586342,-87.840625
3194,5647,"Lake Villa, Illinois",IL, Illinois,42.4169651,-88.0739708
3195,5648,"Lakewood, Illinois",IL, Illinois,39.325041,-88.8995161
3196,5650,"Lake Zurich, Illinois",IL, Illinois,42.1969689,-88.0934108
3197,5651,"La Moille, Illinois",IL, Illinois,41.5317006,-89.2798104
3198,5652,"Lanark, Illinois",IL, Illinois,42.1022465,-89.8334527
3199,5654,"Lansing, Illinois",IL, Illinois,41.5647575,-87.538931
3200,5656,"La Prairie, Illinois",IL, Illinois,40.1478242,-91.002913
3201,5657,"La Rose, Illinois",IL, Illinois,40.9822568,-89.23536290000001
3202,5658,"Latham, Illinois",IL, Illinois,39.9686517,-89.16230920000002
3203,5659,"Lawrenceville, Illinois",IL, Illinois,38.7292138,-87.6816927
3204,5660,"Leaf River, Illinois",IL, Illinois,42.12558129999999,-89.40372070000002
3205,5661,"Lebanon, Illinois",IL, Illinois,38.6039375,-89.80731949999998
3206,5662,"Lee, Illinois",IL, Illinois,41.7950293,-88.9414786
3207,5663,"Leland, Illinois",IL, Illinois,41.61253060000001,-88.79952370000002
3208,5665,"Lemont, Illinois",IL, Illinois,41.673642,-88.0017261
3209,5666,"Lena, Illinois",IL, Illinois,42.3794586,-89.8223426
3210,5667,"Lenzburg, Illinois",IL, Illinois,38.287271,-89.81732290000002
3211,5668,"Leonore, Illinois",IL, Illinois,41.1894788,-88.98063540000003
3212,5669,"Lerna, Illinois",IL, Illinois,39.4183688,-88.2886551
3213,5670,"Le Roy, Illinois",IL, Illinois,40.3519795,-88.764237
3214,5671,"Lexington, Illinois",IL, Illinois,40.6414237,-88.7834001
3215,5672,"Liberty, Illinois",IL, Illinois,39.8794914,-91.1079163
3216,5673,"Libertyville, Illinois",IL, Illinois,42.2830786,-87.9531303
3217,5675,"Lima, Illinois",IL, Illinois,40.1775458,-91.378483
3218,5677,"Lincoln, Illinois",IL, Illinois,40.1483768,-89.3648183
3219,5678,"Lincolnshire, Illinois",IL, Illinois,42.1900249,-87.90840390000002
3220,5679,"Lincolnwood, Illinois",IL, Illinois,42.00447570000001,-87.7300594
3221,5682,"Lisle, Illinois",IL, Illinois,41.801141,-88.0747875
3222,5683,"Litchfield, Illinois",IL, Illinois,39.1753256,-89.6542579
3223,5684,"Littleton, Illinois",IL, Illinois,40.23393370000001,-90.6223505
3224,5685,"Little York, Illinois",IL, Illinois,41.0111483,-90.7462496
3225,5686,"Liverpool, Illinois",IL, Illinois,40.3917076,-90.00094909999999
3226,5687,"Livingston, Illinois",IL, Illinois,38.9675463,-89.7639828
3227,5688,"Loami, Illinois",IL, Illinois,39.6756064,-89.84677099999998
3228,5689,"Lockport, Illinois",IL, Illinois,41.5894753,-88.057837
3229,5690,"Loda, Illinois",IL, Illinois,40.5175349,-88.07198570000001
3230,5691,"Lomax, Illinois",IL, Illinois,40.67893,-91.072921
3231,5692,"Lombard, Illinois",IL, Illinois,41.8800296,-88.0078435
3232,5693,"London Mills, Illinois",IL, Illinois,40.7105947,-90.2662355
3233,5695,"Long Grove, Illinois",IL, Illinois,42.1783584,-87.99785179999998
3234,5697,"Long Point, Illinois",IL, Illinois,41.0047545,-88.8917412
3235,5698,"Longview, Illinois",IL, Illinois,39.88670020000001,-88.06642740000002
3236,5699,"Loraine, Illinois",IL, Illinois,40.1542128,-91.2223653
3237,5700,"Lostant, Illinois",IL, Illinois,41.142812,-89.0600817
3238,5701,"Louisville, Illinois",IL, Illinois,38.772269,-88.5025485
3239,5702,"Loves Park, Illinois",IL, Illinois,42.3200189,-89.05816209999998
3240,5703,"Lovington, Illinois",IL, Illinois,39.71559,-88.6325641
3241,5704,"Ludlow, Illinois",IL, Illinois,40.3869787,-88.1275437
3242,5705,"Lyndon, Illinois",IL, Illinois,41.71753020000001,-89.92594809999999
3243,5708,"Lyons, Illinois",IL, Illinois,41.8133651,-87.81811280000002
3244,5712,"Macedonia, Illinois",IL, Illinois,38.0519929,-88.7053365
3245,5713,"McHenry, Illinois",IL, Illinois,42.333355,-88.26675340000001
3246,5714,"Machesney Park, Illinois",IL, Illinois,42.3472406,-89.03899559999998
3247,5715,"Mackinaw, Illinois",IL, Illinois,40.5369829,-89.3575913
3248,5716,"McLean, Illinois",IL, Illinois,40.3144833,-89.169809
3249,5719,"Macomb, Illinois",IL, Illinois,40.4592076,-90.6717971
3250,5720,"Macon, Illinois",IL, Illinois,39.71281550000001,-88.9970218
3251,5721,"Madison, Illinois",IL, Illinois,38.6825502,-90.1570536
3252,5722,"Magnolia, Illinois",IL, Illinois,41.113646,-89.1945292
3253,5723,"Mahomet, Illinois",IL, Illinois,40.195310600000006,-88.4042234
3254,5724,"Makanda, Illinois",IL, Illinois,37.6175502,-89.2089717
3255,5725,"Malden, Illinois",IL, Illinois,41.4244797,-89.3692566
3256,5726,"Malta, Illinois",IL, Illinois,41.929751,-88.8609238
3257,5727,"Manchester, Illinois",IL, Illinois,39.54226920000001,-90.3323435
3258,5728,"Manhattan, Illinois",IL, Illinois,41.4225316,-87.9858863
3259,5729,"Manito, Illinois",IL, Illinois,40.4258736,-89.7792762
3260,5730,"Manlius, Illinois",IL, Illinois,41.456424,-89.6689875
3261,5731,"Mansfield, Illinois",IL, Illinois,40.211422,-88.50617209999999
3262,5732,"Manteno, Illinois",IL, Illinois,41.2505881,-87.8314324
3263,5733,"Maple Park, Illinois",IL, Illinois,41.9075282,-88.5992494
3264,5734,"Mapleton, Illinois",IL, Illinois,40.5664276,-89.73177259999999
3265,5735,"Maquon, Illinois",IL, Illinois,40.798927,-90.1656764
3266,5736,"Marengo, Illinois",IL, Illinois,42.24863320000001,-88.60842690000001
3267,5737,"Marietta, Illinois",IL, Illinois,40.5011518,-90.3926259
3268,5738,"Marine, Illinois",IL, Illinois,38.7864361,-89.7775939
3269,5739,"Marion, Illinois",IL, Illinois,37.7306054,-88.9331256
3270,5740,"Marissa, Illinois",IL, Illinois,38.2500481,-89.7500988
3271,5741,"Mark, Illinois",IL, Illinois,41.2644805,-89.2500869
3272,5743,"Maroa, Illinois",IL, Illinois,40.0364257,-88.957026
3273,5745,"Marseilles, Illinois",IL, Illinois,41.3308666,-88.7081293
3274,5746,"Marshall, Illinois",IL, Illinois,39.3914252,-87.69363840000003
3275,5747,"Martinsville, Illinois",IL, Illinois,39.3355924,-87.88197609999997
3276,5748,"Martinton, Illinois",IL, Illinois,40.9158671,-87.7253124
3277,5749,"Maryville, Illinois",IL, Illinois,38.7236594,-89.9559348
3278,5750,"Mascoutah, Illinois",IL, Illinois,38.490327,-89.793154
3279,5751,"Mason, Illinois",IL, Illinois,38.9531001,-88.6236615
3280,5752,"Mason, Illinois",IL, Illinois,38.9531001,-88.6236615
3281,5753,"Matherville, Illinois",IL, Illinois,41.2597571,-90.6079133
3282,5754,"Matteson, Illinois",IL, Illinois,41.5039235,-87.71310179999998
3283,5755,"Mattoon, Illinois",IL, Illinois,39.48308970000001,-88.3728255
3284,5756,"Maunie, Illinois",IL, Illinois,38.0356015,-88.04558829999998
3285,5757,"Maywood, Illinois",IL, Illinois,41.8791979,-87.8431155
3286,5758,"Mazon, Illinois",IL, Illinois,41.2414217,-88.4195101
3287,5759,"Mechanicsburg, Illinois",IL, Illinois,39.8094911,-89.3973121
3288,5760,"Media, Illinois",IL, Illinois,40.7750395,-90.8320824
3289,5761,"Medora, Illinois",IL, Illinois,39.1744908,-90.14316540000002
3290,5762,"Melrose Park, Illinois",IL, Illinois,41.9005865,-87.8567277
3291,5763,"Melvin, Illinois",IL, Illinois,40.5675346,-88.2478272
3292,5764,"Mendon, Illinois",IL, Illinois,40.0883795,-91.2837565
3293,5765,"Mendota, Illinois",IL, Illinois,41.5472547,-89.11758509999999
3294,5767,"Meredosia, Illinois",IL, Illinois,39.8311579,-90.5595708
3295,5769,"Metamora, Illinois",IL, Illinois,40.7905919,-89.36064329999998
3296,5770,"Metcalf, Illinois",IL, Illinois,39.8011461,-87.8072504
3297,5771,"Metropolis, Illinois",IL, Illinois,37.15116550000001,-88.73199790000002
3298,5773,"Midlothian, Illinois",IL, Illinois,41.6253116,-87.71754909999999
3299,5774,"Milan, Illinois",IL, Illinois,41.453089,-90.5720803
3300,5775,"Milford, Illinois",IL, Illinois,40.6283696,-87.6961395
3301,5776,"Millbrook, Illinois",IL, Illinois,41.5983635,-88.5528521
3302,5778,"Milledgeville, Illinois",IL, Illinois,41.9633615,-89.7745604
3303,5779,"Millington, Illinois",IL, Illinois,41.5625305,-88.5984075
