,id,Geography,stateAbbr,stateFullName,lat,lng
2314,4522,"Nashville city, Georgia",GA, Georgia,31.2074197,-83.25015479999998
2315,4523,"Nelson city, Georgia",GA, Georgia,34.382037100000005,-84.3710348
2316,4524,"Newborn town, Georgia",GA, Georgia,33.5170648,-83.6960096
2317,4525,"Newington town, Georgia",GA, Georgia,32.5901748,-81.503996
2318,4526,"Newnan city, Georgia",GA, Georgia,33.3806716,-84.79965729999998
2319,4527,"Newton city, Georgia",GA, Georgia,31.3129575,-84.33574240000002
2320,4528,"Nicholls city, Georgia",GA, Georgia,31.5174219,-82.6348602
2321,4529,"Nicholson city, Georgia",GA, Georgia,34.113999299999996,-83.4315488
2322,4530,"Norcross city, Georgia",GA, Georgia,33.9412127,-84.2135309
2323,4531,"Norman Park city, Georgia",GA, Georgia,31.269074100000005,-83.6871168
2324,4534,"Norwood city, Georgia",GA, Georgia,33.4626371,-82.7051355
2325,4535,"Nunez city, Georgia",GA, Georgia,32.4912785,-82.3470713
2326,4537,"Oakwood city, Georgia",GA, Georgia,34.227602000000005,-83.8843455
2327,4538,"Ochlocknee town, Georgia",GA, Georgia,30.973799699999997,-84.05295179999997
2328,4539,"Ocilla city, Georgia",GA, Georgia,31.5943567,-83.2504328
2329,4540,"Oconee city, Georgia",GA, Georgia,32.8554338,-82.949866
2330,4541,"Odum city, Georgia",GA, Georgia,31.666043199999997,-82.027895
2331,4542,"Offerman city, Georgia",GA, Georgia,31.40966,-82.111785
2332,4543,"Oglethorpe city, Georgia",GA, Georgia,32.293769,-84.0610191
2333,4544,"Oliver city, Georgia",GA, Georgia,32.5215666,-81.533163
2334,4545,"Omega city, Georgia",GA, Georgia,31.3410184,-83.5935011
2335,4546,"Orchard Hill town, Georgia",GA, Georgia,33.1865071,-84.2113095
2336,4547,"Oxford city, Georgia",GA, Georgia,33.6190031,-83.86740520000002
2337,4548,"Palmetto city, Georgia",GA, Georgia,33.9059516,-82.9229218
2338,4550,"Parrott town, Georgia",GA, Georgia,31.8934963,-84.51325
2339,4551,"Patterson city, Georgia",GA, Georgia,31.387438300000003,-82.1401193
2340,4552,"Pavo city, Georgia",GA, Georgia,30.959912,-83.73794579999998
2341,4554,"Peachtree City city, Georgia",GA, Georgia,33.396855699999996,-84.59634319999998
2342,4555,"Pearson city, Georgia",GA, Georgia,31.297703000000002,-82.8523668
2343,4556,"Pelham city, Georgia",GA, Georgia,31.1276849,-84.15184659999998
2344,4557,"Pembroke city, Georgia",GA, Georgia,32.1360332,-81.6220566
2345,4558,"Pendergrass town, Georgia",GA, Georgia,34.1623292,-83.67794740000002
2346,4560,"Perry city, Georgia",GA, Georgia,32.4582066,-83.7315723
2347,4561,"Pinehurst city, Georgia",GA, Georgia,32.1959971,-83.76295329999998
2348,4562,"Pine Lake city, Georgia",GA, Georgia,33.7937162,-84.2060309
2349,4563,"Pine Mountain town, Georgia",GA, Georgia,32.8648522,-84.85409820000002
2350,4564,"Pineview town, Georgia",GA, Georgia,32.1101702,-83.501003
2351,4565,"Pitts city, Georgia",GA, Georgia,31.944620899999997,-83.54072140000002
2352,4566,"Plains city, Georgia",GA, Georgia,32.0340508,-84.3926912
2353,4567,"Plainville city, Georgia",GA, Georgia,34.4050895,-85.03716829999998
2354,4568,"Pooler city, Georgia",GA, Georgia,32.115481,-81.2470574
2355,4569,"Portal town, Georgia",GA, Georgia,32.538222,-81.9323384
2356,4570,"Porterdale city, Georgia",GA, Georgia,33.5751146,-83.8937954
2357,4572,"Poulan city, Georgia",GA, Georgia,31.5129582,-83.7876748
2358,4573,"Powder Springs city, Georgia",GA, Georgia,33.859549200000004,-84.683824
2359,4574,"Pulaski town, Georgia",GA, Georgia,32.390175199999995,-81.9567837
2360,4576,"Quitman city, Georgia",GA, Georgia,30.7849191,-83.5598811
2361,4577,"Ranger town, Georgia",GA, Georgia,34.5011995,-84.7096571
2362,4579,"Ray City city, Georgia",GA, Georgia,31.0746445,-83.1993186
2363,4580,"Rayle town, Georgia",GA, Georgia,33.78984570000001,-82.8998686
2364,4581,"Rebecca town, Georgia",GA, Georgia,31.8065688,-83.4868295
2365,4584,"Register town, Georgia",GA, Georgia,32.36712369999999,-81.88400390000002
2366,4585,"Reidsville city, Georgia",GA, Georgia,32.0868611,-82.1178978
2367,4587,"Rentz city, Georgia",GA, Georgia,32.383503999999995,-82.99125649999998
2368,4588,"Resaca town, Georgia",GA, Georgia,34.580362799999996,-84.9432765
2369,4590,"Reynolds city, Georgia",GA, Georgia,32.5598685,-84.0963004
2370,4591,"Rhine town, Georgia",GA, Georgia,31.9896229,-83.2001537
2371,4592,"Riceboro city, Georgia",GA, Georgia,31.7354935,-81.4334408
2372,4593,"Richland city, Georgia",GA, Georgia,32.0879342,-84.6674203
2373,4594,"Richmond Hill city, Georgia",GA, Georgia,31.9382652,-81.3034433
2374,4596,"Rincon town, Georgia",GA, Georgia,32.296028899999996,-81.23539050000002
2375,4597,"Ringgold city, Georgia",GA, Georgia,34.91591,-85.1091173
2376,4598,"Riverdale city, Georgia",GA, Georgia,33.5726113,-84.4132594
2377,4600,"Roberta city, Georgia",GA, Georgia,32.7218072,-84.0132433
2378,4601,"Rochelle city, Georgia",GA, Georgia,31.9510105,-83.45627440000001
2379,4603,"Rockmart city, Georgia",GA, Georgia,34.0026005,-85.0416133
2380,4604,"Rocky Ford town, Georgia",GA, Georgia,32.6635006,-81.8295571
2381,4605,"Rome city, Georgia",GA, Georgia,34.257038,-85.16467259999997
2382,4606,"Roopville town, Georgia",GA, Georgia,33.4565021,-85.13077790000001
2383,4607,"Rossville city, Georgia",GA, Georgia,34.9831309,-85.2860676
2384,4608,"Roswell city, Georgia",GA, Georgia,34.0231553,-84.3615928
2385,4609,"Royston city, Georgia",GA, Georgia,34.2870503,-83.1101483
2386,4611,"Rutledge city, Georgia",GA, Georgia,33.6259545,-83.61239350000002
2387,4612,"Sale City city, Georgia",GA, Georgia,33.7374164,-82.7387878
2388,4613,"Sandersville city, Georgia",GA, Georgia,32.9815431,-82.810138
2389,4616,"Sardis city, Georgia",GA, Georgia,32.975157,-81.757613
2390,4617,"Sasser town, Georgia",GA, Georgia,31.719891600000004,-84.3471355
2391,4619,"Savannah city, Georgia",GA, Georgia,32.0835407,-81.0998342
2392,4620,"Scotland city, Georgia",GA, Georgia,32.0487877,-82.8170863
2393,4622,"Screven city, Georgia",GA, Georgia,31.486325399999995,-82.0170596
2394,4623,"Senoia city, Georgia",GA, Georgia,33.3023411,-84.55381650000002
2395,4625,"Shady Dale town, Georgia",GA, Georgia,33.40068230000001,-83.5901713
2396,4627,"Sharon city, Georgia",GA, Georgia,33.559855299999995,-82.79486290000001
2397,4628,"Sharpsburg town, Georgia",GA, Georgia,33.3392842,-84.6485417
2398,4629,"Shellman city, Georgia",GA, Georgia,31.756276500000002,-84.6151965
2399,4630,"Shiloh city, Georgia",GA, Georgia,32.8101325,-84.6960378
2400,4631,"Siloam town, Georgia",GA, Georgia,33.5367968,-83.0809864
2401,4633,"Smithville city, Georgia",GA, Georgia,31.9004451,-84.25185490000001
2402,4634,"Smyrna city, Georgia",GA, Georgia,33.883992600000006,-84.51437609999998
2403,4635,"Snellville city, Georgia",GA, Georgia,33.857328,-84.0199108
2404,4636,"Social Circle city, Georgia",GA, Georgia,33.65622800000001,-83.718231
2405,4637,"Soperton city, Georgia",GA, Georgia,32.3771182,-82.5923554
2406,4638,"Sparks town, Georgia",GA, Georgia,31.1668572,-83.43738309999998
2407,4639,"Sparta city, Georgia",GA, Georgia,33.2757006,-82.9762589
2408,4640,"Springfield city, Georgia",GA, Georgia,32.3724131,-81.3114988
2409,4641,"Stapleton city, Georgia",GA, Georgia,33.2157012,-82.4681823
2410,4642,"Statesboro city, Georgia",GA, Georgia,32.4487877,-81.78316740000002
2411,4643,"Statham city, Georgia",GA, Georgia,33.96511270000001,-83.59655500000002
2412,4644,"Stillmore city, Georgia",GA, Georgia,32.442115,-82.2151233
2413,4645,"Stockbridge city, Georgia",GA, Georgia,33.5442781,-84.2338093
2414,4646,"Stone Mountain city, Georgia",GA, Georgia,33.808160799999996,-84.17019599999998
2415,4648,"Summerville city, Georgia",GA, Georgia,34.480641999999996,-85.3477343
2416,4649,"Sumner town, Georgia",GA, Georgia,31.512959000000002,-83.7385063
2417,4650,"Sunny Side city, Georgia",GA, Georgia,33.340669500000004,-84.2907566
2418,4652,"Surrency town, Georgia",GA, Georgia,31.723813899999996,-82.1979012
2419,4653,"Suwanee city, Georgia",GA, Georgia,34.0514898,-84.0712997
2420,4654,"Swainsboro city, Georgia",GA, Georgia,32.597385700000004,-82.33373759999998
2421,4655,"Sycamore city, Georgia",GA, Georgia,31.6743474,-83.63739029999998
2422,4656,"Sylvania city, Georgia",GA, Georgia,32.750444099999996,-81.636776
2423,4657,"Sylvester city, Georgia",GA, Georgia,31.5307349,-83.8354542
2424,4658,"Talbotton city, Georgia",GA, Georgia,32.6776372,-84.5393664
2425,4659,"Talking Rock town, Georgia",GA, Georgia,34.5092563,-84.50492790000001
2426,4660,"Tallapoosa city, Georgia",GA, Georgia,33.7445499,-85.28800770000002
2427,4661,"Tallulah Falls town, Georgia",GA, Georgia,34.730649799999995,-83.3943316
2428,4662,"Talmo town, Georgia",GA, Georgia,34.185106,-83.7207267
2429,4664,"Taylorsville town, Georgia",GA, Georgia,34.0862094,-84.987445
2430,4665,"Temple city, Georgia",GA, Georgia,33.7370514,-85.032445
2431,4666,"Tennille city, Georgia",GA, Georgia,32.9359886,-82.8115273
2432,4668,"Thomaston city, Georgia",GA, Georgia,32.8881879,-84.3265855
2433,4669,"Thomasville city, Georgia",GA, Georgia,30.8365815,-83.9787808
2434,4670,"Thomson city, Georgia",GA, Georgia,33.470692699999994,-82.5045733
2435,4672,"Tifton city, Georgia",GA, Georgia,31.450462899999994,-83.5084973
2436,4673,"Tiger town, Georgia",GA, Georgia,34.8470372,-83.43293990000002
2437,4674,"Tignall town, Georgia",GA, Georgia,33.8676229,-82.7412512
2438,4675,"Toccoa city, Georgia",GA, Georgia,34.5773206,-83.3323851
2439,4676,"Toomsboro city, Georgia",GA, Georgia,32.826819199999996,-83.079316
2440,4677,"Trenton city, Georgia",GA, Georgia,34.8720222,-85.5091301
2441,4678,"Trion town, Georgia",GA, Georgia,34.5439735,-85.31051120000002
2442,4679,"Tucker city, Georgia",GA, Georgia,33.8545479,-84.21714240000001
2443,4680,"Tunnel Hill city, Georgia",GA, Georgia,34.8406339,-85.0427257
2444,4681,"Turin town, Georgia",GA, Georgia,33.326506800000004,-84.6357634
2445,4682,"Twin City city, Georgia",GA, Georgia,32.5829413,-82.15512190000003
2446,4683,"Tybee Island city, Georgia",GA, Georgia,32.0002152,-80.84566600000002
2447,4684,"Tyrone town, Georgia",GA, Georgia,33.4712253,-84.59715240000001
2448,4685,"Ty Ty city, Georgia",GA, Georgia,31.471849699999996,-83.64683620000002
2449,4686,"Unadilla city, Georgia",GA, Georgia,32.2615496,-83.73656559999998
2450,4687,"Union City city, Georgia",GA, Georgia,34.8457601,-83.9744262
2451,4688,"Union Point city, Georgia",GA, Georgia,33.6156831,-83.0745969
2452,4689,"Uvalda city, Georgia",GA, Georgia,32.035743,-82.5081868
2453,4690,"Valdosta city, Georgia",GA, Georgia,30.8327022,-83.2784851
2454,4691,"Varnell city, Georgia",GA, Georgia,34.9011886,-84.9738349
2455,4693,"Vidalia city, Georgia",GA, Georgia,32.217685499999995,-82.4134614
2456,4695,"Vienna city, Georgia",GA, Georgia,32.091557699999996,-83.7954518
2457,4696,"Villa Rica city, Georgia",GA, Georgia,33.732052,-84.91910809999997
2458,4698,"Waco city, Georgia",GA, Georgia,33.7028848,-85.1832821
2459,4699,"Wadley city, Georgia",GA, Georgia,32.8668223,-82.4040162
2460,4700,"Waleska city, Georgia",GA, Georgia,34.3164826,-84.55215240000003
2461,4702,"Walthourville city, Georgia",GA, Georgia,31.7741016,-81.632612
2462,4703,"Warm Springs city, Georgia",GA, Georgia,32.8904081,-84.6810381
2463,4704,"Warner Robins city, Georgia",GA, Georgia,32.6209775,-83.59990479999998
2464,4705,"Warrenton city, Georgia",GA, Georgia,33.4070837,-82.6620781
2465,4706,"Warwick city, Georgia",GA, Georgia,31.8310072,-83.9187886
2466,4707,"Washington city, Georgia",GA, Georgia,33.7367948,-82.7393089
2467,4707,"Washington city, Georgia",GA, Georgia,33.7367948,-82.7393089
2468,4708,"Watkinsville city, Georgia",GA, Georgia,33.8628959,-83.40877090000002
2469,4709,"Waverly Hall town, Georgia",GA, Georgia,32.683469,-84.7382609
2470,4710,"Waycross city, Georgia",GA, Georgia,31.2135511,-82.3540178
2471,4711,"Waynesboro city, Georgia",GA, Georgia,33.089873100000005,-82.01567359999999
2472,4712,"West Point city, Georgia",GA, Georgia,32.877905600000005,-85.18327459999998
2473,4713,"Whigham city, Georgia",GA, Georgia,30.88296810000001,-84.3237944
2474,4714,"White city, Georgia",GA, Georgia,34.2828722,-84.74521379999999
2475,4715,"White Plains city, Georgia",GA, Georgia,33.472077899999995,-83.03542900000002
2476,4716,"Whitesburg city, Georgia",GA, Georgia,33.4940017,-84.91382829999998
2477,4717,"Willacoochee city, Georgia",GA, Georgia,31.34075510000001,-83.04598259999999
2478,4718,"Williamson city, Georgia",GA, Georgia,33.1823419,-84.3615902
2479,4719,"Winder city, Georgia",GA, Georgia,33.9926098,-83.720171
2480,4720,"Winterville city, Georgia",GA, Georgia,33.9670589,-83.2782101
2481,4721,"Woodbine city, Georgia",GA, Georgia,30.9638429,-81.7226063
2482,4722,"Woodbury city, Georgia",GA, Georgia,32.9837394,-84.58270309999997
2483,4723,"Woodland city, Georgia",GA, Georgia,32.7873561,-84.5618671
2484,4724,"Woodstock city, Georgia",GA, Georgia,34.101487299999995,-84.5193754
2485,4727,"Wrens city, Georgia",GA, Georgia,33.2076456,-82.39179200000002
2486,4728,"Wrightsville city, Georgia",GA, Georgia,32.7293279,-82.7198591
2487,4729,"Yatesville town, Georgia",GA, Georgia,32.9137438,-84.1426923
2488,4731,"Young Harris city, Georgia",GA, Georgia,34.9331453,-83.8471223
2489,4732,"Zebulon city, Georgia",GA, Georgia,33.1023454,-84.3426997
2490,4778,"Aberdeen city, Idaho",ID, Idaho,42.944078399999995,-112.8383265
2491,4780,"Albion city, Idaho",ID, Idaho,42.4126885,-113.57806299999999
2492,4781,"American Falls city, Idaho",ID, Idaho,42.786022700000004,-112.8544377
2493,4784,"Arco city, Idaho",ID, Idaho,43.6365693,-113.30028440000001
2494,4785,"Arimo city, Idaho",ID, Idaho,42.559917,-112.1713544
2495,4786,"Ashton city, Idaho",ID, Idaho,44.07158070000001,-111.44828840000001
2496,4787,"Athol city, Idaho",ID, Idaho,47.9479601,-116.7079745
2497,4788,"Atomic City city, Idaho",ID, Idaho,43.4449093,-112.81277
2498,4789,"Bancroft city, Idaho",ID, Idaho,42.7201961,-111.88579009999998
2499,4791,"Basalt city, Idaho",ID, Idaho,43.31547120000001,-112.1644173
2500,4792,"Bellevue city, Idaho",ID, Idaho,43.4635179,-114.2605998
2501,4794,"Blackfoot city, Idaho",ID, Idaho,43.190470899999994,-112.34497730000001
2502,4796,"Bliss city, Idaho",ID, Idaho,42.9268461,-114.9495057
2503,4797,"Bloomington city, Idaho",ID, Idaho,42.1918724,-111.40131809999998
2504,4798,"Bonners Ferry city, Idaho",ID, Idaho,48.69132570000001,-116.31630919999999
2505,4799,"Bovill city, Idaho",ID, Idaho,46.85879,-116.3934881
2506,4800,"Buhl city, Idaho",ID, Idaho,42.5990714,-114.7594946
2507,4801,"Burley city, Idaho",ID, Idaho,42.535742799999994,-113.79279479999998
2508,4803,"Caldwell city, Idaho",ID, Idaho,43.662938399999994,-116.6873596
2509,4804,"Cambridge city, Idaho",ID, Idaho,44.5726619,-116.6759919
2510,4805,"Carey city, Idaho",ID, Idaho,43.307682899999996,-113.94475209999999
2511,4806,"Cascade city, Idaho",ID, Idaho,44.5162821,-116.0417983
2512,4807,"Castleford city, Idaho",ID, Idaho,42.520739,-114.8683872
2513,4808,"Challis city, Idaho",ID, Idaho,44.5046445,-114.2317308
2514,4810,"Clark Fork city, Idaho",ID, Idaho,48.14520510000001,-116.17573090000002
2515,4811,"Clayton city, Idaho",ID, Idaho,44.259105,-114.40035800000001
2516,4812,"Clifton city, Idaho",ID, Idaho,42.1899219,-112.0080125
2517,4813,"Coeur d'Alene city, Idaho",ID, Idaho,47.677683200000004,-116.78046640000001
2518,4815,"Cottonwood city, Idaho",ID, Idaho,46.04849229999999,-116.3495898
2519,4816,"Council city, Idaho",ID, Idaho,44.7298876,-116.43819850000001
2520,4817,"Craigmont city, Idaho",ID, Idaho,46.241276,-116.4670889
2521,4819,"Culdesac city, Idaho",ID, Idaho,46.37461029999999,-116.67320349999999
2522,4821,"Dayton city, Idaho",ID, Idaho,42.1129787,-111.9935663
2523,4822,"Deary city, Idaho",ID, Idaho,46.7993412,-116.55598940000002
2524,4823,"Declo city, Idaho",ID, Idaho,42.518242799999996,-113.6280649
2525,4825,"Dietrich city, Idaho",ID, Idaho,42.9093508,-114.2653142
2526,4826,"Donnelly city, Idaho",ID, Idaho,44.73096500000001,-116.078276
2527,4827,"Dover city, Idaho",ID, Idaho,48.2515871,-116.61102549999998
2528,4828,"Downey city, Idaho",ID, Idaho,42.4285297,-112.12440729999999
2529,4829,"Driggs city, Idaho",ID, Idaho,43.72325220000001,-111.11133259999998
2530,4831,"Dubois city, Idaho",ID, Idaho,44.1762984,-112.2308197
2531,4832,"Eagle city, Idaho",ID, Idaho,43.6954424,-116.3540138
2532,4834,"Eden city, Idaho",ID, Idaho,42.6057451,-114.21086340000001
2533,4836,"Elk River city, Idaho",ID, Idaho,46.783514000000004,-116.1798721
2534,4837,"Emmett city, Idaho",ID, Idaho,43.8734979,-116.4993012
2535,4838,"Fairfield city, Idaho",ID, Idaho,43.3465675,-114.79172790000001
2536,4839,"Ferdinand city, Idaho",ID, Idaho,46.1523849,-116.3893111
2537,4841,"Filer city, Idaho",ID, Idaho,42.570186,-114.60782140000002
2538,4842,"Firth city, Idaho",ID, Idaho,43.3051934,-112.18302879999999
2539,4844,"Franklin city, Idaho",ID, Idaho,42.0135375,-111.8071694
2540,4845,"Fruitland city, Idaho",ID, Idaho,44.0076639,-116.91654609999999
2541,4848,"Genesee city, Idaho",ID, Idaho,46.550720500000004,-116.92543570000001
2542,4849,"Glenns Ferry city, Idaho",ID, Idaho,42.9548989,-115.3009037
2543,4850,"Gooding city, Idaho",ID, Idaho,42.9387917,-114.7131081
2544,4851,"Grace city, Idaho",ID, Idaho,42.5760314,-111.7305061
2545,4852,"Grand View city, Idaho",ID, Idaho,42.989613899999995,-116.0934305
2546,4853,"Grangeville city, Idaho",ID, Idaho,45.926552,-116.1223654
2547,4854,"Greenleaf city, Idaho",ID, Idaho,43.671271000000004,-116.816255
2548,4856,"Hagerman city, Idaho",ID, Idaho,42.8121244,-114.898669
2549,4857,"Hailey city, Idaho",ID, Idaho,43.51962879999999,-114.31532450000002
2550,4858,"Hamer city, Idaho",ID, Idaho,43.9271309,-112.2060903
2551,4859,"Hansen city, Idaho",ID, Idaho,42.530678,-114.30101
2552,4860,"Harrison city, Idaho",ID, Idaho,47.454349900000004,-116.7854567
2553,4862,"Hayden city, Idaho",ID, Idaho,47.7660161,-116.7865815
2554,4864,"Hazelton city, Idaho",ID, Idaho,42.5963004,-114.13614
2555,4865,"Heyburn city, Idaho",ID, Idaho,42.558520200000004,-113.76390479999999
2556,4867,"Homedale city, Idaho",ID, Idaho,43.617658399999996,-116.93375990000001
2557,4868,"Hope city, Idaho",ID, Idaho,48.247707299999995,-116.3071233
2558,4869,"Horseshoe Bend city, Idaho",ID, Idaho,43.914612299999995,-116.19790249999998
2559,4871,"Idaho City city, Idaho",ID, Idaho,44.0682019,-114.74204080000001
2560,4872,"Idaho Falls city, Idaho",ID, Idaho,43.4930718324,-112.036292595
2561,4873,"Inkom city, Idaho",ID, Idaho,42.7963041,-112.2541374
2562,4874,"Iona city, Idaho",ID, Idaho,43.5263026,-111.93302379999999
2563,4875,"Irwin city, Idaho",ID, Idaho,43.4085283,-111.2993914
2564,4876,"Island Park city, Idaho",ID, Idaho,44.42436370000001,-111.3710645
2565,4877,"Jerome city, Idaho",ID, Idaho,42.7240732,-114.5186534
2566,4878,"Juliaetta city, Idaho",ID, Idaho,46.5787804,-116.70598629999999
2567,4879,"Kamiah city, Idaho",ID, Idaho,46.2271182,-116.0293071
2568,4880,"Kellogg city, Idaho",ID, Idaho,47.5382566,-116.1193327
2569,4881,"Kendrick city, Idaho",ID, Idaho,46.6140599,-116.64654170000001
2570,4882,"Ketchum city, Idaho",ID, Idaho,43.6807403,-114.3636619
2571,4883,"Kimberly city, Idaho",ID, Idaho,42.5338019,-114.3647561
2572,4884,"Kooskia city, Idaho",ID, Idaho,46.1448942,-115.97791880000001
2573,4885,"Kootenai city, Idaho",ID, Idaho,48.3102038,-116.5135257
2574,4886,"Kuna city, Idaho",ID, Idaho,43.4918307,-116.4201223
2575,4887,"Lapwai city, Idaho",ID, Idaho,46.404886499999996,-116.8048733
2576,4888,"Lava Hot Springs city, Idaho",ID, Idaho,42.6193625,-112.0110712
2577,4889,"Leadore city, Idaho",ID, Idaho,44.6802005,-113.35809099999999
2578,4890,"Lewiston city, Idaho",ID, Idaho,46.4165506,-117.01765690000002
2579,4891,"Lewisville city, Idaho",ID, Idaho,43.695744299999994,-112.01052630000001
2580,4897,"Mackay city, Idaho",ID, Idaho,43.91463020000001,-113.61335520000002
2581,4898,"Malad City city, Idaho",ID, Idaho,42.1915872,-112.25079860000001
2582,4899,"Malta city, Idaho",ID, Idaho,42.3063021,-113.3691675
2583,4900,"Marsing city, Idaho",ID, Idaho,43.5454359,-116.81319579999999
2584,4901,"Melba city, Idaho",ID, Idaho,43.3754405,-116.52901159999999
2585,4902,"Menan city, Idaho",ID, Idaho,43.720744,-111.9899703
2586,4903,"Meridian city, Idaho",ID, Idaho,43.61210870000001,-116.39151310000001
2587,4904,"Middleton city, Idaho",ID, Idaho,43.706828200000004,-116.6201357
2588,4905,"Midvale city, Idaho",ID, Idaho,44.47127370000001,-116.73460659999999
2589,4906,"Minidoka city, Idaho",ID, Idaho,42.7537967,-113.49028290000001
2590,4907,"Montpelier city, Idaho",ID, Idaho,42.3221498,-111.2977044
2591,4908,"Moore city, Idaho",ID, Idaho,43.7357346,-113.3663993
2592,4910,"Moscow city, Idaho",ID, Idaho,46.7323875,-117.00016509999999
2593,4911,"Mountain Home city, Idaho",ID, Idaho,43.1329504,-115.69119750000002
2594,4912,"Moyie Springs city, Idaho",ID, Idaho,48.726328499999994,-116.1885283
2595,4914,"Mullan city, Idaho",ID, Idaho,47.4702078,-115.8018253
2596,4916,"Murtaugh city, Idaho",ID, Idaho,42.492414000000004,-114.1622508
2597,4917,"Nampa city, Idaho",ID, Idaho,43.5773555066,-116.57792016299999
2598,4918,"Newdale city, Idaho",ID, Idaho,43.883246299999996,-111.60634830000001
2599,4919,"New Meadows city, Idaho",ID, Idaho,44.971280799999995,-116.2840176
2600,4920,"New Plymouth city, Idaho",ID, Idaho,43.9698864,-116.81903999999999
2601,4921,"Nezperce city, Idaho",ID, Idaho,46.2348914,-116.24069740000002
2602,4922,"Notus city, Idaho",ID, Idaho,43.7254385,-116.8012557
2603,4923,"Oakley city, Idaho",ID, Idaho,42.2432451,-113.8819595
2604,4925,"Orofino city, Idaho",ID, Idaho,46.479347,-116.2551395
2605,4926,"Osburn city, Idaho",ID, Idaho,47.506038000000004,-115.99932959999998
2606,4928,"Paris city, Idaho",ID, Idaho,42.2271494,-111.40104029999999
2607,4929,"Parker city, Idaho",ID, Idaho,43.9593557,-111.7577428
2608,4931,"Parma city, Idaho",ID, Idaho,43.7851615,-116.9432088
2609,4932,"Paul city, Idaho",ID, Idaho,42.607964700000004,-113.7833506
2610,4933,"Payette city, Idaho",ID, Idaho,44.0782195,-116.93377109999999
2611,4934,"Peck city, Idaho",ID, Idaho,46.475175799999995,-116.42431090000002
2612,4935,"Pierce city, Idaho",ID, Idaho,46.49102070000001,-115.79902890000001
2613,4936,"Pinehurst city, Idaho",ID, Idaho,47.5388091,-116.23739020000001
2614,4937,"Placerville city, Idaho",ID, Idaho,43.943226700000004,-115.94706000000001
2615,4938,"Plummer city, Idaho",ID, Idaho,47.3351803,-116.8885094
2616,4939,"Pocatello city, Idaho",ID, Idaho,42.8713032,-112.4455344
2617,4940,"Ponderay city, Idaho",ID, Idaho,48.3054806,-116.5338037
2618,4941,"Post Falls city, Idaho",ID, Idaho,47.7179578,-116.95158559999999
2619,4942,"Potlatch city, Idaho",ID, Idaho,46.921560299999996,-116.89821950000001
2620,4943,"Preston city, Idaho",ID, Idaho,42.0963133,-111.87661729999999
2621,4944,"Priest River city, Idaho",ID, Idaho,48.180741499999996,-116.909365
2622,4946,"Rathdrum city, Idaho",ID, Idaho,47.812403100000004,-116.8965857
2623,4947,"Reubens city, Idaho",ID, Idaho,46.3221111,-116.5426457
2624,4948,"Rexburg city, Idaho",ID, Idaho,43.8260227,-111.7896876
2625,4949,"Richfield city, Idaho",ID, Idaho,43.04851710000001,-114.15559070000002
2626,4950,"Rigby city, Idaho",ID, Idaho,43.6724119,-111.91496809999998
2627,4951,"Riggins city, Idaho",ID, Idaho,45.422110499999995,-116.31541100000001
2628,4952,"Ririe city, Idaho",ID, Idaho,43.631857600000004,-111.773575
2629,4954,"Roberts city, Idaho",ID, Idaho,43.720188,-112.12636280000001
2630,4958,"Rockland city, Idaho",ID, Idaho,42.5732468,-112.8772126
2631,4959,"Rupert city, Idaho",ID, Idaho,42.6190756,-113.6772348
2632,4960,"Salmon city, Idaho",ID, Idaho,45.1757547,-113.89590079999999
2633,4961,"Sandpoint city, Idaho",ID, Idaho,48.2765903,-116.5532476
2634,4962,"Shelley city, Idaho",ID, Idaho,43.3813038,-112.12330559999998
2635,4963,"Shoshone city, Idaho",ID, Idaho,42.9360165,-114.40587520000001
2636,4964,"Smelterville city, Idaho",ID, Idaho,47.542699400000004,-116.1815561
2637,4966,"Soda Springs city, Idaho",ID, Idaho,42.6543652,-111.60466869999999
2638,4967,"Spencer city, Idaho",ID, Idaho,44.360467299999996,-112.18693449999999
2639,4968,"Spirit Lake city, Idaho",ID, Idaho,47.9662924,-116.8685314
2640,4969,"Stanley city, Idaho",ID, Idaho,44.217423,-114.93858200000001
2641,4970,"Star city, Idaho",ID, Idaho,43.6921071,-116.4934631
2642,4972,"Stites city, Idaho",ID, Idaho,46.091558899999995,-115.9762528
2643,4973,"Sugar City city, Idaho",ID, Idaho,43.87296729999999,-111.7482976
2644,4974,"Sun Valley city, Idaho",ID, Idaho,43.6971294,-114.3517172
2645,4975,"Swan Valley city, Idaho",ID, Idaho,43.456027899999995,-111.34161540000001
2646,4977,"Tensed city, Idaho",ID, Idaho,47.1598989,-116.9218365
2647,4978,"Teton city, Idaho",ID, Idaho,43.886579,-111.6777396
2648,4979,"Tetonia city, Idaho",ID, Idaho,43.81447100000001,-111.160196
2649,4980,"Troy city, Idaho",ID, Idaho,46.736836,-116.76960249999999
2650,4981,"Twin Falls city, Idaho",ID, Idaho,42.5629668,-114.46087109999999
2651,4983,"Ucon city, Idaho",ID, Idaho,43.5963015,-111.96385819999999
2652,4984,"Victor city, Idaho",ID, Idaho,43.6026976,-111.1113318
2653,4985,"Wallace city, Idaho",ID, Idaho,47.4740945,-115.92793870000001
2654,4988,"Weippe city, Idaho",ID, Idaho,46.376014899999994,-115.9381946
2655,4989,"Weiser city, Idaho",ID, Idaho,44.25099760000001,-116.96933270000001
2656,4990,"Wendell city, Idaho",ID, Idaho,42.7757368,-114.70421680000001
